t_s,temp_c,sm_clk_mhz,power_w,util_pct,throttle_thermal,throttle_powercap,reasons_raw
41.244,82,135,55.3,0,0,0,1
41.304,82,135,55.3,0,0,0,1
41.365,82,135,55.3,0,0,0,1
41.426,82,135,55.3,0,0,0,1
41.485,82,135,55.3,0,0,0,1
41.546,82,135,55.3,0,0,0,1
41.604,82,135,55.3,0,0,0,1
41.664,82,135,55.3,0,0,0,1
41.728,82,135,55.3,0,0,0,1
41.786,82,135,55.4,0,0,0,1
41.847,82,135,55.3,0,0,0,1
41.908,82,135,55.4,0,0,0,1
41.969,82,135,55.3,0,0,0,1
42.027,82,135,55.3,0,0,0,1
42.088,82,135,55.3,0,0,0,1
42.149,82,135,55.3,0,0,0,1
42.209,82,135,55.3,0,0,0,1
42.279,82,135,55.3,0,0,0,1
42.332,82,135,55.4,0,0,0,1
42.392,82,135,55.4,0,0,0,1
42.453,82,135,55.3,0,0,0,1
42.513,82,135,55.3,0,0,0,1
42.583,82,135,55.3,0,0,0,1
42.639,82,135,55.3,0,0,0,1
42.697,82,135,55.3,0,0,0,1
42.756,82,135,55.4,0,0,0,1
42.81,82,135,55.3,0,0,0,1
42.871,82,135,55.3,0,0,0,1
42.932,82,135,55.3,0,0,0,1
43.002,82,135,55.3,0,0,0,1
43.056,82,135,55.3,0,0,0,1
43.19,82,135,55.3,0,0,0,1
43.244,82,135,55.3,0,0,0,1
43.325,82,135,55.3,0,0,0,1
43.416,82,135,55.4,0,0,0,1
43.494,82,135,55.3,0,0,0,1
43.548,82,135,55.4,0,0,0,1
43.603,82,135,55.3,0,0,0,1
43.658,82,135,55.3,0,0,0,1
43.715,82,135,55.3,0,0,0,1
43.781,82,135,55.3,0,0,0,1
43.84,82,135,55.3,0,0,0,1
43.897,82,135,55.3,0,0,0,1
43.961,82,135,55.3,0,0,0,1
44.019,82,135,55.4,0,0,0,1
44.08,82,135,55.3,0,0,0,1
44.143,82,135,55.3,0,0,0,1
44.203,82,135,55.3,0,0,0,1
44.26,82,135,55.4,0,0,0,1
44.326,82,135,55.3,0,0,0,1
44.384,82,135,55.5,0,0,0,1
44.444,82,135,55.3,0,0,0,1
44.504,82,135,55.3,0,0,0,1
44.566,82,135,55.4,0,0,0,1
44.633,82,135,55.3,0,0,0,1
44.687,82,135,55.4,0,0,0,1
44.742,82,135,55.3,0,0,0,1
44.806,82,135,55.4,0,0,0,1
44.864,82,135,55.3,0,0,0,1
44.922,82,135,55.3,0,0,0,1
44.985,82,135,55.4,0,0,0,1
45.045,82,135,55.4,0,0,0,1
45.104,82,135,55.3,0,0,0,1
45.163,82,135,55.4,0,0,0,1
45.224,82,135,55.3,0,0,0,1
45.285,82,135,55.3,0,0,0,1
45.343,82,135,55.4,0,0,0,1
45.41,82,135,55.4,0,0,0,1
45.466,82,135,55.4,0,0,0,1
45.524,82,135,55.4,0,0,0,1
45.586,82,135,55.4,0,0,0,1
45.645,82,135,55.3,0,0,0,1
45.705,82,135,55.4,0,0,0,1
45.769,82,135,55.4,0,0,0,1
45.826,82,135,55.3,0,0,0,1
45.886,82,135,55.4,0,0,0,1
45.95,82,135,55.3,0,0,0,1
46.008,82,135,55.4,0,0,0,1
46.068,82,135,55.3,0,0,0,1
46.128,82,135,55.4,0,0,0,1
46.19,82,135,55.4,0,0,0,1
46.25,82,135,55.3,0,0,0,1
46.31,82,135,55.3,0,0,0,1
46.371,82,135,55.3,0,0,0,1
46.431,82,135,55.3,0,0,0,1
46.491,82,135,55.4,0,0,0,1
46.552,82,135,55.3,0,0,0,1
46.611,82,135,55.3,0,0,0,1
46.672,82,135,55.3,0,0,0,1
46.732,82,135,55.3,0,0,0,1
46.791,82,135,55.3,0,0,0,1
46.854,82,135,55.4,0,0,0,1
46.911,82,135,55.4,0,0,0,1
46.976,82,135,55.4,0,0,0,1
47.033,82,135,55.3,0,0,0,1
47.096,82,135,55.3,0,0,0,1
47.156,82,135,55.4,0,0,0,1
47.215,82,135,55.4,0,0,0,1
47.286,82,135,55.4,0,0,0,1
47.341,82,135,55.4,0,0,0,1
47.401,82,135,55.4,0,0,0,1
47.461,82,135,55.4,0,0,0,1
47.518,82,135,55.4,0,0,0,1
47.577,82,135,55.3,0,0,0,1
47.637,82,135,55.4,0,0,0,1
47.702,82,135,55.4,0,0,0,1
47.756,82,135,55.4,0,0,0,1
47.819,82,135,55.3,0,0,0,1
47.881,82,135,55.3,0,0,0,1
47.944,82,135,55.4,0,0,0,1
47.998,82,135,55.4,0,0,0,1
48.058,82,135,55.4,0,0,0,1
48.118,82,135,55.5,0,0,0,1
48.18,82,135,55.3,0,0,0,1
48.24,82,135,55.4,0,0,0,1
48.3,82,135,55.3,0,0,0,1
48.36,82,135,55.4,0,0,0,1
48.422,82,135,55.4,0,0,0,1
48.483,82,135,55.4,0,0,0,1
48.542,82,135,55.4,0,0,0,1
48.603,82,135,55.4,0,0,0,1
48.663,82,135,55.4,0,0,0,1
48.721,82,135,55.4,0,0,0,1
48.785,82,135,55.4,0,0,0,1
48.843,82,135,55.3,0,0,0,1
48.905,82,135,55.4,0,0,0,1
48.966,82,135,55.4,0,0,0,1
49.024,82,135,55.4,0,0,0,1
49.095,82,135,55.4,0,0,0,1
49.148,82,135,55.4,0,0,0,1
49.206,82,135,55.4,0,0,0,1
49.266,82,135,55.4,0,0,0,1
49.329,82,135,55.4,0,0,0,1
49.391,82,135,55.3,0,0,0,1
49.452,82,135,55.4,0,0,0,1
49.509,82,135,55.4,0,0,0,1
49.567,82,135,55.5,0,0,0,1
49.627,82,135,55.3,0,0,0,1
49.689,82,135,55.4,0,0,0,1
49.748,82,135,55.3,0,0,0,1
49.811,82,135,55.4,0,0,0,1
49.868,82,135,55.4,0,0,0,1
49.938,82,135,55.4,0,0,0,1
49.991,82,135,55.4,0,0,0,1
50.047,82,135,55.4,0,0,0,1
50.119,82,135,55.4,0,0,0,1
50.23,82,135,55.3,0,0,0,1
50.293,82,135,55.4,0,0,0,1
50.354,82,135,55.4,0,0,0,1
50.413,82,135,55.4,0,0,0,1
50.477,82,135,55.3,0,0,0,1
50.532,82,135,55.4,0,0,0,1
50.592,82,135,55.3,0,0,0,1
50.653,82,135,55.3,0,0,0,1
50.713,82,135,55.4,0,0,0,1
50.773,82,135,55.3,0,0,0,1
50.834,82,135,55.4,0,0,0,1
50.894,82,135,55.3,0,0,0,1
50.954,82,135,55.3,0,0,0,1
51.014,82,135,55.4,0,0,0,1
51.077,82,135,55.4,0,0,0,1
51.149,82,135,55.4,0,0,0,1
51.202,82,135,55.3,0,0,0,1
51.256,82,135,55.3,0,0,0,1
51.322,82,135,55.3,0,0,0,1
51.377,82,135,55.4,0,0,0,1
51.445,82,135,55.4,0,0,0,1
51.499,82,135,55.3,0,0,0,1
51.556,82,135,55.4,0,0,0,1
51.618,82,135,55.4,0,0,0,1
51.679,82,135,55.4,0,0,0,1
51.737,82,135,55.4,0,0,0,1
51.799,82,135,55.4,0,0,0,1
51.869,82,135,55.4,0,0,0,1
51.923,82,135,55.5,0,0,0,1
51.981,82,135,55.4,0,0,0,1
52.041,82,135,55.4,0,0,0,1
52.105,82,135,55.4,0,0,0,1
52.161,82,135,55.3,0,0,0,1
52.228,82,135,55.3,0,0,0,1
52.283,82,135,55.4,0,0,0,1
52.34,82,135,55.4,0,0,0,1
52.403,82,135,55.3,0,0,0,1
52.463,82,135,55.3,0,0,0,1
52.522,82,135,55.3,0,0,0,1
52.584,82,135,55.4,0,0,0,1
52.643,82,135,55.5,0,0,0,1
52.704,82,135,55.4,0,0,0,1
52.764,82,135,55.4,0,0,0,1
52.827,82,135,55.5,0,0,0,1
52.886,82,135,55.5,0,0,0,1
52.945,82,135,55.5,0,0,0,1
53.006,82,135,55.4,0,0,0,1
53.064,82,135,55.4,0,0,0,1
53.127,82,135,55.4,0,0,0,1
53.192,82,135,55.4,0,0,0,1
53.248,82,135,55.4,0,0,0,1
53.309,82,135,55.4,0,0,0,1
53.366,82,135,55.5,0,0,0,1
53.428,82,135,55.4,0,0,0,1
53.489,82,135,55.4,0,0,0,1
53.548,82,135,55.3,0,0,0,1
53.609,82,135,55.4,0,0,0,1
53.667,82,135,55.5,0,0,0,1
53.729,82,135,55.3,0,0,0,1
53.79,82,135,55.4,0,0,0,1
53.85,82,135,55.4,0,0,0,1
53.911,82,135,55.5,0,0,0,1
53.97,82,135,55.4,0,0,0,1
54.04,82,135,55.4,0,0,0,1
54.114,82,135,55.4,0,0,0,1
54.174,82,135,55.4,0,0,0,1
54.227,82,135,55.4,0,0,0,1
54.281,82,135,55.4,0,0,0,1
54.336,82,135,55.4,0,0,0,1
54.394,82,135,55.4,0,0,0,1
54.451,82,135,55.5,0,0,0,1
54.513,82,135,55.3,0,0,0,1
54.572,82,135,55.4,0,0,0,1
54.635,82,135,55.5,0,0,0,1
54.694,82,135,55.3,0,0,0,1
54.753,82,135,55.4,0,0,0,1
54.816,82,135,55.5,0,0,0,1
54.874,82,135,55.4,0,0,0,1
54.935,82,135,55.4,0,0,0,1
54.996,82,135,55.4,0,0,0,1
55.054,82,135,55.4,0,0,0,1
55.117,82,135,55.4,0,0,0,1
55.185,82,135,55.4,0,0,0,1
55.243,82,135,55.5,0,0,0,1
55.303,82,135,55.4,0,0,0,1
55.36,82,135,55.4,0,0,0,1
55.421,82,135,55.5,0,0,0,1
55.478,82,135,55.4,0,0,0,1
55.539,82,135,55.4,0,0,0,1
55.597,82,135,55.5,0,0,0,1
55.658,82,135,55.4,0,0,0,1
55.718,82,135,55.5,0,0,0,1
55.778,82,135,55.5,0,0,0,1
55.84,82,135,55.5,0,0,0,1
55.899,82,135,55.5,0,0,0,1
55.961,82,135,55.3,0,0,0,1
56.022,82,135,55.6,0,0,0,1
56.079,82,135,55.4,0,0,0,1
56.152,82,135,55.5,0,0,0,1
56.205,82,135,55.4,0,0,0,1
56.263,82,135,55.5,0,0,0,1
56.324,82,135,55.5,0,0,0,1
56.381,82,135,55.4,0,0,0,1
56.443,82,135,55.5,0,0,0,1
56.504,82,135,55.5,0,0,0,1
56.564,82,135,55.4,0,0,0,1
56.624,82,135,55.5,0,0,0,1
56.684,82,135,55.4,0,0,0,1
56.743,82,135,55.4,0,0,0,1
56.813,82,135,55.5,0,0,0,1
56.867,82,135,55.4,0,0,0,1
56.925,82,135,55.4,0,0,0,1
56.986,82,135,55.4,0,0,0,1
57.046,82,135,55.6,0,0,0,1
57.106,82,135,55.4,0,0,0,1
57.166,82,135,55.5,0,0,0,1
57.227,82,135,55.5,0,0,0,1
57.289,82,135,55.5,0,0,0,1
57.348,82,135,55.5,0,0,0,1
57.409,82,135,55.5,0,0,0,1
57.47,82,135,55.5,0,0,0,1
57.53,82,135,55.5,0,0,0,1
57.589,82,135,55.5,0,0,0,1
57.649,82,135,55.4,0,0,0,1
57.712,82,135,55.5,0,0,0,1
57.771,82,135,55.5,0,0,0,1
57.831,82,135,55.5,0,0,0,1
57.892,82,135,55.4,0,0,0,1
57.952,82,135,55.5,0,0,0,1
58.017,82,135,55.5,0,0,0,1
58.073,82,135,55.5,0,0,0,1
58.135,82,135,55.3,0,0,0,1
58.194,82,135,55.5,0,0,0,1
58.255,82,135,55.6,0,0,0,1
58.313,82,135,55.4,0,0,0,1
58.373,82,135,55.4,0,0,0,1
58.434,82,135,55.5,0,0,0,1
58.494,82,135,55.5,0,0,0,1
58.555,82,135,55.4,0,0,0,1
58.617,82,135,55.5,0,0,0,1
58.676,82,135,55.5,0,0,0,1
58.737,82,135,55.4,0,0,0,1
58.795,82,135,55.5,0,0,0,1
58.857,82,135,55.4,0,0,0,1
58.918,82,135,55.5,0,0,0,1
58.977,82,135,55.4,0,0,0,1
59.041,82,135,55.4,0,0,0,1
59.096,82,135,55.5,0,0,0,1
59.157,82,135,55.5,0,0,0,1
59.218,82,135,55.6,0,0,0,1
59.277,82,135,55.6,0,0,0,1
59.342,82,135,55.4,0,0,0,1
59.398,82,135,55.5,0,0,0,1
59.46,82,135,55.6,0,0,0,1
59.519,82,135,55.4,0,0,0,1
59.581,82,135,55.5,0,0,0,1
59.643,82,135,55.5,0,0,0,1
59.701,82,135,55.4,0,0,0,1
59.76,82,135,55.5,0,0,0,1
59.824,82,135,55.5,0,0,0,1
59.882,82,135,55.5,0,0,0,1
59.946,82,135,55.5,0,0,0,1
60.002,82,135,55.5,0,0,0,1
60.066,82,135,55.5,0,0,0,1
60.122,82,135,55.4,0,0,0,1
60.184,82,135,55.5,0,0,0,1
60.246,82,135,55.5,0,0,0,1
60.304,82,135,55.4,0,0,0,1
60.365,82,135,55.5,0,0,0,1
60.425,82,135,55.5,0,0,0,1
60.485,82,135,55.5,0,0,0,1
60.548,82,135,55.5,0,0,0,1
60.605,82,135,55.4,0,0,0,1
60.669,82,135,55.5,0,0,0,1
60.726,82,135,55.5,0,0,0,1
60.792,82,135,55.5,0,0,0,1
60.85,82,135,55.5,0,0,0,1
60.91,82,135,55.5,0,0,0,1
60.969,82,135,55.4,0,0,0,1
61.03,82,135,55.5,0,0,0,1
61.088,82,135,55.5,0,0,0,1
61.148,82,135,55.4,0,0,0,1
61.207,82,135,55.4,0,0,0,1
61.271,82,135,55.5,0,0,0,1
61.332,82,135,55.5,0,0,0,1
61.389,82,135,55.5,0,0,0,1
61.45,82,135,55.5,0,0,0,1
61.511,82,135,55.6,0,0,0,1
61.572,82,135,55.5,0,0,0,1
61.63,82,135,55.5,0,0,0,1
61.691,82,135,55.4,0,0,0,1
61.751,82,135,55.4,0,0,0,1
61.811,82,135,55.5,0,0,0,1
61.873,82,135,55.5,0,0,0,1
61.932,82,135,55.5,0,0,0,1
62.002,82,135,55.5,0,0,0,1
62.124,82,135,55.4,0,0,0,1
62.183,82,135,55.5,0,0,0,1
62.242,82,135,55.5,0,0,0,1
62.295,82,135,55.5,0,0,0,1
62.356,82,135,55.4,0,0,0,1
62.415,82,135,55.5,0,0,0,1
62.477,82,135,55.5,0,0,0,1
62.536,82,135,55.4,0,0,0,1
62.595,82,135,55.5,0,0,0,1
62.66,82,135,55.5,0,0,0,1
62.718,82,135,55.5,0,0,0,1
62.777,82,135,55.5,0,0,0,1
62.838,82,135,55.5,0,0,0,1
62.897,82,135,55.6,0,0,0,1
62.959,82,135,55.6,0,0,0,1
63.021,82,135,55.5,0,0,0,1
63.084,82,135,55.5,0,0,0,1
63.14,82,135,55.5,0,0,0,1
63.199,82,135,55.5,0,0,0,1
63.264,82,135,55.5,0,0,0,1
63.32,82,135,55.6,0,0,0,1
63.381,82,135,55.4,0,0,0,1
63.441,82,135,55.5,0,0,0,1
63.513,82,135,55.5,0,0,0,1
63.567,82,135,55.5,0,0,0,1
63.683,82,135,55.5,0,0,0,1
63.744,82,135,55.5,0,0,0,1
63.803,82,135,55.5,0,0,0,1
63.865,82,135,55.5,0,0,0,1
63.928,82,135,55.5,0,0,0,1
63.989,82,135,55.4,0,0,0,1
64.047,82,135,55.5,0,0,0,1
64.107,82,135,55.5,0,0,0,1
64.166,82,135,55.5,0,0,0,1
64.224,82,135,55.5,0,0,0,1
64.288,82,135,55.5,0,0,0,1
64.346,82,135,55.5,0,0,0,1
64.406,82,135,55.5,0,0,0,1
64.471,82,135,55.5,0,0,0,1
64.525,82,135,55.6,0,0,0,1
64.59,82,135,55.5,0,0,0,1
64.647,82,135,55.5,0,0,0,1
64.707,82,135,55.5,0,0,0,1
64.769,82,135,55.6,0,0,0,1
64.828,82,135,55.5,0,0,0,1
64.895,82,135,55.5,0,0,0,1
64.949,82,135,55.5,0,0,0,1
65.01,82,135,55.5,0,0,0,1
65.076,82,135,55.5,0,0,0,1
65.135,82,135,55.5,0,0,0,1
65.195,82,135,55.5,0,0,0,1
65.254,82,135,55.5,0,0,0,1
65.311,82,135,55.5,0,0,0,1
65.376,82,135,55.5,0,0,0,1
65.435,82,135,55.5,0,0,0,1
65.499,82,135,55.5,0,0,0,1
65.557,82,135,55.6,0,0,0,1
65.613,82,135,55.5,0,0,0,1
65.675,82,135,55.6,0,0,0,1
65.731,82,135,55.6,0,0,0,1
65.795,82,135,55.5,0,0,0,1
65.852,82,135,55.5,0,0,0,1
65.912,82,135,55.5,0,0,0,1
65.974,82,135,55.5,0,0,0,1
66.04,82,135,55.5,0,0,0,1
66.099,82,135,55.6,0,0,0,1
66.154,82,135,55.5,0,0,0,1
66.22,82,135,55.5,0,0,0,1
66.283,82,135,55.5,0,0,0,1
66.34,82,135,55.5,0,0,0,1
66.401,82,135,55.5,0,0,0,1
66.463,82,135,55.5,0,0,0,1
66.519,82,135,55.5,0,0,0,1
66.577,82,135,55.5,0,0,0,1
66.636,82,135,55.5,0,0,0,1
66.698,82,135,55.5,0,0,0,1
66.757,82,135,55.5,0,0,0,1
66.818,82,135,55.5,0,0,0,1
66.879,82,135,55.5,0,0,0,1
66.938,82,135,55.6,0,0,0,1
67.006,82,135,55.6,0,0,0,1
67.062,82,135,55.5,0,0,0,1
67.12,82,135,55.6,0,0,0,1
67.183,82,135,55.5,0,0,0,1
67.245,82,135,55.5,0,0,0,1
67.319,82,135,55.5,0,0,0,1
67.372,82,135,55.6,0,0,0,1
67.432,82,135,55.5,0,0,0,1
67.486,82,135,55.5,0,0,0,1
67.605,82,135,55.5,0,0,0,1
67.663,82,135,55.5,0,0,0,1
67.722,82,135,55.6,0,0,0,1
67.785,82,135,55.5,0,0,0,1
67.845,82,135,55.5,0,0,0,1
67.904,82,135,55.5,0,0,0,1
67.964,82,135,55.6,0,0,0,1
68.025,82,135,55.5,0,0,0,1
68.086,82,135,55.5,0,0,0,1
68.145,82,135,55.6,0,0,0,1
68.204,82,135,55.5,0,0,0,1
68.265,82,135,55.6,0,0,0,1
68.326,82,135,55.5,0,0,0,1
68.386,82,135,55.5,0,0,0,1
68.447,82,135,55.5,0,0,0,1
68.508,82,135,55.5,0,0,0,1
68.568,82,135,55.5,0,0,0,1
68.627,82,135,55.5,0,0,0,1
68.688,82,135,55.5,0,0,0,1
68.748,82,135,55.5,0,0,0,1
68.808,82,135,55.6,0,0,0,1
68.87,82,135,55.5,0,0,0,1
68.928,82,135,55.5,0,0,0,1
68.989,82,135,55.5,0,0,0,1
69.052,82,135,55.5,0,0,0,1
69.112,82,135,55.5,0,0,0,1
69.172,82,135,55.6,0,0,0,1
69.23,82,135,55.5,0,0,0,1
69.292,82,135,55.5,0,0,0,1
69.351,82,135,55.6,0,0,0,1
69.411,82,135,55.5,0,0,0,1
69.473,82,135,55.5,0,0,0,1
69.532,82,135,55.5,0,0,0,1
69.593,82,135,55.5,0,0,0,1
69.653,82,135,55.5,0,0,0,1
69.714,82,135,55.5,0,0,0,1
69.774,82,135,55.6,0,0,0,1
69.835,82,135,55.6,0,0,0,1
69.898,82,135,55.5,0,0,0,1
69.954,82,135,55.5,0,0,0,1
70.014,82,135,55.5,0,0,0,1
70.078,82,135,55.5,0,0,0,1
70.136,82,135,55.5,0,0,0,1
70.199,82,135,55.5,0,0,0,1
70.257,82,135,55.5,0,0,0,1
70.319,82,135,55.6,0,0,0,1
70.38,82,135,55.6,0,0,0,1
70.439,82,135,55.6,0,0,0,1
70.503,82,135,55.5,0,0,0,1
70.559,82,135,55.6,0,0,0,1
70.62,82,135,55.5,0,0,0,1
70.679,82,135,55.5,0,0,0,1
70.738,82,135,55.6,0,0,0,1
70.802,82,135,55.5,0,0,0,1
70.861,82,135,55.6,0,0,0,1
70.926,82,135,55.5,0,0,0,1
70.981,82,135,55.5,0,0,0,1
71.041,82,135,55.6,0,0,0,1
71.106,82,135,55.5,0,0,0,1
71.163,82,135,55.7,0,0,0,1
71.224,82,135,55.5,0,0,0,1
71.282,82,135,55.5,0,0,0,1
71.343,82,135,55.5,0,0,0,1
71.407,82,135,55.7,0,0,0,1
71.464,82,135,55.6,0,0,0,1
71.524,82,135,55.6,0,0,0,1
71.583,82,135,55.5,0,0,0,1
71.645,82,135,55.6,0,0,0,1
71.713,82,135,55.5,0,0,0,1
71.772,82,135,55.6,0,0,0,1
71.834,82,135,55.6,0,0,0,1
71.888,82,135,55.5,0,0,0,1
71.946,82,135,55.5,0,0,0,1
72.006,82,135,55.5,0,0,0,1
72.07,82,135,55.6,0,0,0,1
72.129,82,135,55.6,0,0,0,1
72.191,82,135,55.5,0,0,0,1
72.247,82,135,55.5,0,0,0,1
72.311,82,135,55.5,0,0,0,1
72.376,82,135,55.5,0,0,0,1
72.434,82,135,55.5,0,0,0,1
72.488,82,135,55.5,0,0,0,1
72.552,82,135,55.6,0,0,0,1
72.612,82,135,55.6,0,0,0,1
72.668,82,135,55.6,0,0,0,1
72.733,82,135,55.5,0,0,0,1
72.793,82,135,55.6,0,0,0,1
72.854,82,135,55.5,0,0,0,1
72.918,82,135,55.5,0,0,0,1
72.975,82,135,55.6,0,0,0,1
73.035,82,135,55.5,0,0,0,1
73.092,82,135,55.5,0,0,0,1
73.155,82,135,55.6,0,0,0,1
73.212,82,135,55.7,0,0,0,1
73.276,82,135,55.5,0,0,0,1
73.34,82,135,55.6,0,0,0,1
73.399,82,135,55.5,0,0,0,1
73.453,82,135,55.7,0,0,0,1
73.516,82,135,55.6,0,0,0,1
73.576,82,135,55.5,0,0,0,1
73.637,82,135,55.5,0,0,0,1
73.7,82,135,55.5,0,0,0,1
73.757,82,135,55.6,0,0,0,1
73.817,82,135,55.6,0,0,0,1
73.881,82,135,55.6,0,0,0,1
73.94,82,135,55.5,0,0,0,1
73.998,82,135,55.5,0,0,0,1
74.061,82,135,55.5,0,0,0,1
74.124,82,135,55.6,0,0,0,1
74.178,82,135,55.6,0,0,0,1
74.243,82,135,55.5,0,0,0,1
74.303,82,135,55.5,0,0,0,1
74.364,82,135,55.7,0,0,0,1
74.419,82,135,55.5,0,0,0,1
74.485,82,135,55.5,0,0,0,1
74.543,82,135,55.5,0,0,0,1
74.604,82,135,55.6,0,0,0,1
74.664,82,135,55.5,0,0,0,1
74.727,82,135,55.6,0,0,0,1
74.784,82,135,55.6,0,0,0,1
74.846,82,135,55.6,0,0,0,1
74.905,82,135,55.5,0,0,0,1
74.962,82,135,55.6,0,0,0,1
75.024,82,135,55.6,0,0,0,1
75.085,82,135,55.7,0,0,0,1
75.146,82,135,55.5,0,0,0,1
75.207,82,135,55.6,0,0,0,1
75.269,82,135,55.5,0,0,0,1
75.329,82,135,55.5,0,0,0,1
75.386,82,135,55.6,0,0,0,1
75.447,82,135,55.6,0,0,0,1
75.511,82,135,55.6,0,0,0,1
75.567,82,135,55.6,0,0,0,1
75.629,82,135,55.6,0,0,0,1
75.703,82,135,55.6,0,0,0,1
75.756,82,135,55.7,0,0,0,1
75.815,82,135,55.6,0,0,0,1
75.871,82,135,55.5,0,0,0,1
75.936,82,135,55.5,0,0,0,1
75.993,82,135,55.6,0,0,0,1
76.051,82,135,55.6,0,0,0,1
76.112,82,135,55.6,0,0,0,1
76.174,82,135,55.6,0,0,0,1
76.233,82,135,55.6,0,0,0,1
76.292,82,135,55.6,0,0,0,1
76.36,82,135,55.7,0,0,0,1
76.416,82,135,55.6,0,0,0,1
76.471,82,135,55.6,0,0,0,1
76.536,82,135,55.6,0,0,0,1
76.595,82,135,55.6,0,0,0,1
76.655,82,135,55.6,0,0,0,1
76.716,82,135,55.7,0,0,0,1
76.779,82,135,55.6,0,0,0,1
76.839,82,135,55.6,0,0,0,1
76.897,82,135,55.6,0,0,0,1
76.959,82,135,55.6,0,0,0,1
77.019,82,135,55.6,0,0,0,1
77.08,82,135,55.6,0,0,0,1
77.141,82,135,55.6,0,0,0,1
77.2,82,135,55.7,0,0,0,1
77.261,82,135,55.6,0,0,0,1
77.321,82,135,55.7,0,0,0,1
77.381,82,135,55.5,0,0,0,1
77.44,82,135,55.6,0,0,0,1
77.502,82,135,55.6,0,0,0,1
77.564,82,135,55.6,0,0,0,1
77.623,82,135,55.7,0,0,0,1
77.683,82,135,55.5,0,0,0,1
77.756,82,135,55.6,0,0,0,1
77.81,82,135,55.6,0,0,0,1
77.867,82,135,55.6,0,0,0,1
77.929,82,135,55.6,0,0,0,1
77.987,82,135,55.5,0,0,0,1
78.046,82,135,55.6,0,0,0,1
78.121,82,135,55.7,0,0,0,1
78.176,82,135,55.5,0,0,0,1
78.232,82,135,55.6,0,0,0,1
78.292,82,135,55.6,0,0,0,1
78.347,82,135,55.6,0,0,0,1
78.425,82,135,55.6,0,0,0,1
78.479,82,135,55.8,0,0,0,1
78.533,82,135,55.6,0,0,0,1
78.596,82,135,55.6,0,0,0,1
78.652,82,135,55.6,0,0,0,1
78.71,82,135,55.7,0,0,0,1
78.774,82,135,55.7,0,0,0,1
78.834,82,135,55.6,0,0,0,1
78.892,82,135,55.6,0,0,0,1
78.955,82,135,55.6,0,0,0,1
79.012,82,135,55.6,0,0,0,1
79.072,82,135,55.6,0,0,0,1
79.134,82,135,55.8,0,0,0,1
79.198,82,135,55.7,0,0,0,1
79.257,82,135,55.6,0,0,0,1
79.314,82,135,55.6,0,0,0,1
79.391,82,135,55.6,0,0,0,1
79.445,82,135,55.6,0,0,0,1
79.498,82,135,55.7,0,0,0,1
79.558,82,135,55.6,0,0,0,1
79.62,82,135,55.7,0,0,0,1
79.677,82,135,55.6,0,0,0,1
79.744,82,135,55.6,0,0,0,1
79.801,82,135,55.6,0,0,0,1
79.863,82,135,55.7,0,0,0,1
79.985,82,135,55.7,0,0,0,1
80.04,82,135,55.7,0,0,0,1
80.102,82,135,55.6,0,0,0,1
80.163,82,135,55.8,0,0,0,1
80.223,82,135,55.7,0,0,0,1
80.283,82,135,55.6,0,0,0,1
80.345,82,135,55.6,0,0,0,1
80.403,82,135,55.7,0,0,0,1
80.464,82,135,55.6,0,0,0,1
80.534,82,135,55.6,0,0,0,1
80.587,82,135,55.7,0,0,0,1
80.648,82,135,55.6,0,0,0,1
80.705,82,135,55.6,0,0,0,1
80.769,82,135,55.8,0,0,0,1
80.83,82,135,55.7,0,0,0,1
80.891,82,135,55.6,0,0,0,1
80.95,82,135,55.7,0,0,0,1
81.008,82,135,55.6,0,0,0,1
81.069,82,135,55.7,0,0,0,1
81.131,82,135,55.6,0,0,0,1
81.19,82,135,55.6,0,0,0,1
81.253,82,135,55.6,0,0,0,1
81.313,82,135,55.6,0,0,0,1
81.371,82,135,55.6,0,0,0,1
81.431,82,135,55.7,0,0,0,1
81.494,82,135,55.7,0,0,0,1
81.552,82,135,55.8,0,0,0,1
