t_s,temp_c,sm_clk_mhz,power_w,util_pct,throttle_thermal,throttle_powercap,reasons_raw
81.611,82,135,55.8,0,0,0,1
81.677,82,135,55.8,0,0,0,1
81.735,82,135,55.7,0,0,0,1
81.795,82,135,55.7,0,0,0,1
81.853,82,135,55.7,0,0,0,1
81.915,82,135,55.8,0,0,0,1
81.977,82,135,55.7,0,0,0,1
82.035,83,135,55.8,0,0,0,1
82.1,82,135,55.6,0,0,0,1
82.158,82,135,55.7,0,0,0,1
82.217,82,135,55.7,0,0,0,1
82.281,82,135,55.8,0,0,0,1
82.342,82,135,55.8,0,0,0,1
82.402,82,135,55.6,0,0,0,1
82.46,82,135,55.8,0,0,0,1
82.518,82,135,55.8,0,0,0,1
82.583,82,135,55.7,0,0,0,1
82.641,82,135,55.7,0,0,0,1
82.705,82,135,55.8,0,0,0,1
82.765,82,135,55.7,0,0,0,1
82.827,82,135,55.8,0,0,0,1
82.883,82,135,55.7,0,0,0,1
82.944,82,135,55.7,0,0,0,1
83.007,82,135,55.7,0,0,0,1
83.062,82,135,55.7,0,0,0,1
83.124,82,135,55.6,0,0,0,1
83.188,82,135,55.7,0,0,0,1
83.248,82,135,55.7,0,0,0,1
83.306,82,135,55.8,0,0,0,1
83.366,82,135,55.6,0,0,0,1
83.426,82,135,55.7,0,0,0,1
83.495,82,135,55.7,0,0,0,1
83.549,82,135,55.7,0,0,0,1
83.609,82,135,55.7,0,0,0,1
83.672,82,135,55.7,0,0,0,1
83.729,82,135,55.8,0,0,0,1
83.789,82,135,55.7,0,0,0,1
83.863,82,135,55.7,0,0,0,1
83.918,82,135,55.7,0,0,0,1
83.971,82,135,55.8,0,0,0,1
84.03,83,135,55.7,0,0,0,1
84.092,82,135,55.8,0,0,0,1
84.151,82,135,55.7,0,0,0,1
84.217,82,135,55.8,0,0,0,1
84.273,82,135,55.7,0,0,0,1
84.331,82,135,55.8,0,0,0,1
84.391,82,135,55.7,0,0,0,1
84.449,82,135,55.6,0,0,0,1
84.514,82,135,55.8,0,0,0,1
84.575,82,135,55.7,0,0,0,1
84.638,82,135,55.8,0,0,0,1
84.696,82,135,55.8,0,0,0,1
84.755,82,135,55.8,0,0,0,1
84.816,82,135,55.8,0,0,0,1
84.873,82,135,55.7,0,0,0,1
84.934,82,135,55.7,0,0,0,1
85.001,82,135,55.8,0,0,0,1
85.056,82,135,55.7,0,0,0,1
85.114,82,135,55.7,0,0,0,1
85.177,82,135,55.7,0,0,0,1
85.235,82,135,55.7,0,0,0,1
85.293,82,135,55.7,0,0,0,1
85.359,82,135,55.8,0,0,0,1
85.417,82,135,55.8,0,0,0,1
85.477,82,135,55.8,0,0,0,1
85.537,82,135,55.8,0,0,0,1
85.601,82,135,55.7,0,0,0,1
85.672,82,135,55.7,0,0,0,1
85.727,82,135,55.8,0,0,0,1
85.783,83,135,55.8,0,0,0,1
85.837,82,135,55.8,0,1,0,32
85.899,82,135,55.8,0,1,0,32
85.96,83,135,55.8,0,1,0,32
86.018,82,135,55.7,0,1,0,32
86.08,82,135,55.7,0,1,0,32
86.14,83,135,55.8,0,1,0,32
86.203,82,135,55.7,0,1,0,32
86.263,83,135,55.7,0,1,0,32
86.327,83,135,55.7,0,1,0,32
86.381,83,135,55.8,0,1,0,32
86.439,83,135,55.8,0,1,0,32
86.503,82,135,55.8,0,1,0,32
86.561,83,135,55.8,0,1,0,32
86.627,83,135,55.7,0,1,0,32
86.689,83,135,55.7,0,1,0,32
86.742,83,135,55.8,0,1,0,32
86.806,82,135,55.7,0,1,0,32
86.864,83,135,55.7,0,1,0,32
86.924,83,135,55.8,0,1,0,32
86.986,82,135,55.8,0,1,0,32
87.044,83,135,55.7,0,1,0,32
87.108,82,135,55.8,0,1,0,32
87.17,82,135,55.8,0,1,0,32
87.225,83,135,55.7,0,1,0,32
87.288,83,135,55.8,0,1,0,32
87.344,82,135,55.8,0,1,0,32
87.413,82,135,55.8,0,1,0,32
87.47,83,135,55.8,0,1,0,32
87.533,83,135,55.7,0,1,0,32
87.589,83,135,55.7,0,1,0,32
87.646,83,135,55.8,0,1,0,32
87.708,83,135,55.7,0,1,0,32
87.778,83,135,55.7,0,1,0,32
87.832,83,135,55.7,0,1,0,32
87.888,83,135,55.7,0,1,0,32
87.949,83,135,55.8,0,1,0,32
88.011,83,135,55.8,0,1,0,32
88.07,83,135,55.8,0,1,0,32
88.13,83,135,55.8,0,1,0,32
88.192,83,135,55.8,0,1,0,32
88.249,82,135,55.8,0,1,0,32
88.31,82,135,55.8,0,1,0,32
88.372,82,135,55.8,0,1,0,32
88.434,82,135,55.8,0,1,0,32
88.494,82,135,55.8,0,1,0,32
88.551,82,135,55.8,0,1,0,32
88.615,83,135,55.8,0,1,0,32
88.673,82,135,55.8,0,1,0,32
88.734,83,135,55.7,0,1,0,32
88.794,83,135,55.8,0,1,0,32
88.853,83,135,55.7,0,1,0,32
88.915,82,135,55.8,0,1,0,32
88.976,83,135,55.8,0,1,0,32
89.036,83,135,55.8,0,1,0,32
89.095,83,135,55.8,0,1,0,32
89.166,83,135,55.7,0,1,0,32
89.224,82,135,55.8,0,1,0,32
89.278,83,135,55.7,0,1,0,32
89.339,83,135,55.8,0,1,0,32
89.401,82,135,55.8,0,1,0,32
89.458,82,135,55.8,0,1,0,32
89.519,83,135,55.8,0,1,0,32
89.577,83,135,55.8,0,1,0,32
89.655,82,135,55.9,0,1,0,32
89.708,83,135,55.8,0,1,0,32
89.768,83,135,55.8,0,1,0,32
89.827,82,135,55.8,0,1,0,32
89.883,83,135,55.7,0,1,0,32
89.939,83,135,55.8,0,1,0,32
90.0,83,135,55.8,0,1,0,32
90.062,83,135,55.8,0,1,0,32
90.121,83,135,55.9,0,1,0,32
90.183,83,135,55.8,0,1,0,32
90.248,82,135,55.8,0,1,0,32
90.302,83,135,55.8,0,1,0,32
90.362,82,135,55.8,0,1,0,32
90.433,83,135,55.8,0,1,0,32
90.487,83,135,55.8,0,1,0,32
90.542,82,135,55.8,0,1,0,32
90.605,83,135,55.7,0,1,0,32
90.665,83,135,55.7,0,1,0,32
90.725,83,135,55.7,0,1,0,32
90.787,83,135,55.8,0,1,0,32
90.847,83,135,55.8,0,1,0,32
90.907,82,135,55.8,0,1,0,32
90.967,83,135,55.8,0,1,0,32
91.027,83,135,55.8,0,1,0,32
91.087,83,135,55.8,0,1,0,32
91.146,83,135,55.8,0,1,0,32
91.207,83,135,55.9,0,1,0,32
91.267,83,135,55.8,0,1,0,32
91.328,83,135,55.7,0,1,0,32
91.39,83,135,55.8,0,1,0,32
91.448,83,135,55.8,0,1,0,32
91.508,83,135,55.7,0,1,0,32
91.57,83,135,55.7,0,1,0,32
91.631,83,135,55.8,0,1,0,32
91.704,83,135,55.8,0,1,0,32
91.757,83,135,55.8,0,1,0,32
91.815,83,135,55.7,0,1,0,32
91.874,83,135,55.8,0,1,0,32
91.93,83,135,55.8,0,1,0,32
91.993,83,135,55.9,0,1,0,32
92.051,83,135,55.8,0,1,0,32
92.116,83,135,55.9,0,1,0,32
92.174,83,135,55.8,0,1,0,32
92.234,83,135,55.8,0,1,0,32
92.311,83,135,55.9,0,1,0,32
92.364,83,135,55.8,0,1,0,32
92.424,83,135,55.8,0,1,0,32
92.482,83,135,55.9,0,1,0,32
92.535,83,135,55.8,0,1,0,32
92.597,83,135,55.8,0,1,0,32
92.656,83,135,55.8,0,1,0,32
92.716,83,135,55.8,0,1,0,32
92.777,83,135,55.8,0,1,0,32
92.838,83,135,55.8,0,1,0,32
92.897,83,135,55.8,0,1,0,32
92.958,83,135,55.8,0,1,0,32
93.019,83,135,55.8,0,1,0,32
93.077,83,135,55.7,0,1,0,32
93.14,83,135,55.7,0,1,0,32
93.202,83,135,55.7,0,1,0,32
93.258,83,135,55.7,0,1,0,32
93.328,83,135,55.8,0,1,0,32
93.382,83,135,55.8,0,1,0,32
93.441,83,135,55.8,0,1,0,32
93.5,83,135,55.9,0,1,0,32
93.57,83,135,55.8,0,1,0,32
93.623,83,135,55.8,0,1,0,32
93.681,83,135,55.8,0,1,0,32
93.757,83,135,55.8,0,1,0,32
93.81,83,135,55.9,0,1,0,32
93.866,83,135,55.7,0,1,0,32
93.924,83,135,55.8,0,1,0,32
93.982,83,135,55.8,0,1,0,32
94.043,83,135,55.8,0,1,0,32
94.103,83,135,55.8,0,1,0,32
94.164,83,135,55.8,0,1,0,32
94.226,83,135,55.8,0,1,0,32
94.283,83,135,55.8,0,1,0,32
94.346,83,135,55.8,0,1,0,32
94.404,83,135,55.8,0,1,0,32
94.465,83,135,55.9,0,1,0,32
94.525,83,135,55.7,0,1,0,32
94.585,83,135,55.8,0,1,0,32
94.648,82,135,55.8,0,1,0,32
94.712,83,135,55.8,0,1,0,32
94.766,83,135,55.7,0,1,0,32
94.827,83,135,55.9,0,1,0,32
94.887,83,135,55.8,0,1,0,32
94.947,83,135,55.8,0,1,0,32
95.008,83,135,55.8,0,1,0,32
95.068,83,135,55.9,0,1,0,32
95.128,83,135,55.9,0,1,0,32
95.19,83,135,55.9,0,1,0,32
95.25,83,135,55.8,0,1,0,32
95.309,83,135,55.8,0,1,0,32
95.37,83,135,55.8,0,1,0,32
95.431,83,135,55.8,0,1,0,32
95.491,83,135,55.9,0,1,0,32
95.55,83,135,55.9,0,1,0,32
95.611,83,135,55.9,0,1,0,32
95.672,83,135,55.9,0,1,0,32
95.732,83,135,55.8,0,1,0,32
95.792,83,135,55.9,0,1,0,32
95.866,83,135,55.8,0,1,0,32
95.92,83,135,55.8,0,1,0,32
95.976,83,135,55.8,0,1,0,32
96.036,83,135,55.8,0,1,0,32
96.096,83,135,55.8,0,1,0,32
96.162,83,135,55.9,0,1,0,32
96.217,83,135,55.8,0,1,0,32
96.279,83,135,55.9,0,1,0,32
96.339,83,135,55.8,0,1,0,32
96.396,83,135,55.8,0,1,0,32
96.46,83,135,55.8,0,1,0,32
96.523,83,135,55.8,0,1,0,32
96.579,83,135,55.8,0,1,0,32
96.638,83,135,55.8,0,1,0,32
96.701,83,135,55.8,0,1,0,32
96.759,83,135,55.9,0,1,0,32
96.824,83,135,55.8,0,1,0,32
96.878,83,135,55.8,0,1,0,32
96.939,83,135,55.8,0,1,0,32
96.999,83,135,55.9,0,1,0,32
97.061,83,135,55.8,0,1,0,32
97.122,83,135,55.9,0,1,0,32
97.181,83,135,55.9,0,1,0,32
97.242,83,135,55.8,0,1,0,32
97.302,83,135,55.8,0,1,0,32
97.363,83,135,55.9,0,1,0,32
97.423,83,135,55.9,0,1,0,32
97.482,83,135,55.8,0,1,0,32
97.544,83,135,55.9,0,1,0,32
97.603,83,135,55.9,0,1,0,32
97.664,83,135,55.9,0,1,0,32
97.723,83,135,55.9,0,1,0,32
97.782,83,135,55.9,0,1,0,32
97.845,83,135,55.8,0,1,0,32
97.903,83,135,55.9,0,1,0,32
97.963,83,135,55.9,0,1,0,32
98.025,83,135,55.8,0,1,0,32
98.084,83,135,55.9,0,1,0,32
98.146,83,135,55.8,0,1,0,32
98.208,83,135,55.9,0,1,0,32
98.268,83,135,55.9,0,1,0,32
98.329,83,135,55.9,0,1,0,32
98.387,83,135,55.9,0,1,0,32
98.456,83,135,55.9,0,1,0,32
98.51,83,135,55.8,0,1,0,32
98.57,83,135,55.8,0,1,0,32
98.632,83,135,55.9,0,1,0,32
98.705,83,135,55.9,0,1,0,32
98.758,83,135,55.9,0,1,0,32
98.822,83,135,55.9,0,1,0,32
98.876,83,135,55.9,0,1,0,32
98.93,83,135,55.9,0,1,0,32
98.992,83,135,55.8,0,1,0,32
99.076,83,135,55.9,0,1,0,32
99.183,83,135,55.8,0,1,0,32
99.236,83,135,55.9,0,1,0,32
99.295,83,135,55.8,0,1,0,32
99.354,83,135,55.9,0,1,0,32
99.416,83,135,55.8,0,1,0,32
99.474,83,135,55.9,0,1,0,32
99.535,83,135,55.9,0,1,0,32
99.596,83,135,55.9,0,1,0,32
99.662,83,135,55.9,0,1,0,32
99.728,83,135,55.9,0,1,0,32
99.783,83,135,55.9,0,1,0,32
99.837,83,135,55.9,0,1,0,32
99.897,83,135,55.9,0,1,0,32
99.955,83,135,55.9,0,1,0,32
100.015,83,135,55.9,0,1,0,32
100.077,83,135,56.0,0,1,0,32
100.136,83,135,55.9,0,1,0,32
100.199,83,135,55.9,0,1,0,32
100.26,83,135,55.9,0,1,0,32
100.317,83,135,55.9,0,1,0,32
100.378,83,135,55.9,0,1,0,32
100.438,83,135,55.9,0,1,0,32
100.499,83,135,55.9,0,1,0,32
100.561,83,135,55.9,0,1,0,32
100.62,83,135,55.8,0,1,0,32
100.681,83,135,55.8,0,1,0,32
100.74,83,135,55.9,0,1,0,32
100.8,83,135,55.8,0,1,0,32
100.861,83,135,55.9,0,1,0,32
100.921,83,135,55.8,0,1,0,32
100.981,83,135,55.9,0,1,0,32
101.042,83,135,55.9,0,1,0,32
101.102,83,135,55.9,0,1,0,32
101.162,83,135,55.9,0,1,0,32
101.224,83,135,55.9,0,1,0,32
101.283,83,135,55.9,0,1,0,32
101.343,83,135,55.9,0,1,0,32
101.405,83,135,55.9,0,1,0,32
101.465,83,135,55.9,0,1,0,32
101.528,83,135,55.9,0,1,0,32
101.584,83,135,55.9,0,1,0,32
101.656,83,135,56.0,0,1,0,32
101.771,83,135,55.9,0,1,0,32
101.834,83,135,55.9,0,1,0,32
101.888,83,135,55.9,0,1,0,32
101.953,83,135,55.9,0,1,0,32
102.01,83,135,55.9,0,1,0,32
102.068,83,135,55.8,0,1,0,32
102.131,83,135,56.0,0,1,0,32
102.189,83,135,55.9,0,1,0,32
102.25,83,135,55.9,0,1,0,32
102.308,83,135,56.0,0,1,0,32
102.369,83,135,55.9,0,1,0,32
102.429,83,135,55.9,0,1,0,32
102.489,83,135,55.9,0,1,0,32
102.55,83,135,55.9,0,1,0,32
102.609,83,135,55.9,0,1,0,32
102.671,83,135,55.9,0,1,0,32
102.73,83,135,55.9,0,1,0,32
102.79,83,135,55.9,0,1,0,32
102.852,83,135,55.9,0,1,0,32
102.911,83,135,55.9,0,1,0,32
102.975,83,135,55.9,0,1,0,32
103.033,83,135,55.9,0,1,0,32
103.094,83,135,55.9,0,1,0,32
103.153,83,135,55.9,0,1,0,32
103.213,83,135,56.0,0,1,0,32
103.279,83,135,55.9,0,1,0,32
103.337,83,135,56.0,0,1,0,32
103.397,83,135,55.9,0,1,0,32
103.457,83,135,55.9,0,1,0,32
103.516,83,135,55.9,0,1,0,32
103.578,83,135,55.9,0,1,0,32
103.635,83,135,55.9,0,1,0,32
103.696,83,135,55.9,0,1,0,32
103.757,83,135,55.9,0,1,0,32
103.816,83,135,55.9,0,1,0,32
103.894,83,135,55.9,0,1,0,32
103.953,83,135,55.9,0,1,0,32
104.007,83,135,56.0,0,1,0,32
104.06,83,135,55.9,0,1,0,32
104.118,83,135,56.0,0,1,0,32
104.189,83,135,55.9,0,1,0,32
104.244,83,135,56.0,0,1,0,32
104.303,83,135,56.0,0,1,0,32
104.361,83,135,56.0,0,1,0,32
104.421,83,135,56.0,0,1,0,32
104.482,83,135,55.9,0,1,0,32
104.543,83,135,56.0,0,1,0,32
104.601,83,135,55.9,0,1,0,32
104.671,83,135,56.0,0,1,0,32
104.725,83,135,55.9,0,1,0,32
104.861,83,135,56.0,0,1,0,32
104.914,83,135,56.0,0,1,0,32
104.973,83,135,55.9,0,1,0,32
105.026,83,135,56.0,0,1,0,32
105.085,83,135,56.0,0,1,0,32
105.143,83,135,56.0,0,1,0,32
105.204,83,135,55.9,0,1,0,32
105.265,83,135,56.0,0,1,0,32
105.327,83,135,55.9,0,1,0,32
105.387,83,135,56.0,0,1,0,32
105.446,83,135,55.9,0,1,0,32
105.507,83,135,56.0,0,1,0,32
105.566,83,135,56.0,0,1,0,32
105.626,83,135,55.9,0,1,0,32
105.687,83,135,55.9,0,1,0,32
105.748,83,135,55.9,0,1,0,32
105.808,83,135,56.0,0,1,0,32
105.869,83,135,55.8,0,1,0,32
105.928,83,135,56.0,0,1,0,32
105.988,83,135,56.0,0,1,0,32
106.059,83,135,56.0,0,1,0,32
106.112,83,135,56.0,0,1,0,32
106.17,83,135,56.0,0,1,0,32
106.245,83,135,55.9,0,1,0,32
106.299,83,135,55.9,0,1,0,32
106.353,83,135,55.9,0,1,0,32
106.412,83,135,55.9,0,1,0,32
106.478,83,135,55.9,0,1,0,32
106.532,83,135,55.9,0,1,0,32
106.593,83,135,55.9,0,1,0,32
106.653,83,135,55.9,0,1,0,32
106.714,83,135,55.9,0,1,0,32
106.774,83,135,56.0,0,1,0,32
106.832,83,135,56.0,0,1,0,32
106.893,83,135,55.9,0,1,0,32
106.955,83,135,55.9,0,1,0,32
107.014,83,135,56.0,0,1,0,32
107.075,83,135,56.1,0,1,0,32
107.135,83,135,56.1,0,1,0,32
107.195,83,135,56.0,0,1,0,32
107.26,83,135,55.9,0,1,0,32
107.32,83,135,55.9,0,1,0,32
107.381,83,135,56.0,0,1,0,32
107.435,83,135,56.0,0,1,0,32
107.498,83,135,56.0,0,1,0,32
107.558,83,135,56.0,0,1,0,32
107.616,83,135,56.0,0,1,0,32
107.677,83,135,56.0,0,1,0,32
107.736,83,135,56.0,0,1,0,32
107.799,83,135,56.0,0,1,0,32
107.857,83,135,56.0,0,1,0,32
107.918,83,135,56.0,0,1,0,32
107.979,83,135,56.0,0,1,0,32
108.037,83,135,56.0,0,1,0,32
108.101,83,135,55.9,0,1,0,32
108.159,83,135,55.9,0,1,0,32
108.218,83,135,56.0,0,1,0,32
108.281,83,135,56.0,0,1,0,32
108.339,83,135,55.9,0,1,0,32
108.402,83,135,56.0,0,1,0,32
108.462,83,135,55.9,0,1,0,32
108.523,83,135,55.9,0,1,0,32
108.59,83,135,56.0,0,1,0,32
108.643,83,135,56.0,0,1,0,32
108.705,83,135,55.9,0,1,0,32
108.763,83,135,56.0,0,1,0,32
108.823,83,135,56.0,0,1,0,32
108.885,83,135,56.0,0,1,0,32
108.943,83,135,55.9,0,1,0,32
109.004,83,135,55.9,0,1,0,32
109.063,83,135,56.0,0,1,0,32
109.126,83,135,55.9,0,1,0,32
109.187,83,135,56.0,0,1,0,32
109.244,83,135,55.9,0,1,0,32
109.308,83,135,56.0,0,1,0,32
109.367,83,135,56.0,0,1,0,32
109.425,83,135,56.0,0,1,0,32
109.486,83,135,55.9,0,1,0,32
109.547,83,135,56.0,0,1,0,32
109.608,83,135,55.9,0,1,0,32
109.668,83,135,55.9,0,1,0,32
109.73,83,135,56.0,0,1,0,32
109.795,83,135,56.1,0,1,0,32
109.849,83,135,56.0,0,1,0,32
109.911,83,135,56.0,0,1,0,32
109.976,83,135,55.9,0,1,0,32
110.03,83,135,56.0,0,1,0,32
110.089,83,135,56.0,0,1,0,32
110.15,83,135,56.0,0,1,0,32
110.212,83,135,55.9,0,1,0,32
110.27,83,135,56.0,0,1,0,32
110.333,83,135,55.9,0,1,0,32
110.392,83,135,56.0,0,1,0,32
110.452,83,135,56.1,0,1,0,32
110.514,83,135,56.0,0,1,0,32
110.573,83,135,56.1,0,1,0,32
110.634,83,135,56.0,0,1,0,32
110.694,83,135,56.0,0,1,0,32
110.753,83,135,56.1,0,1,0,32
110.814,83,135,56.0,0,1,0,32
110.872,83,135,56.0,0,1,0,32
110.935,83,135,56.0,0,1,0,32
110.995,83,135,55.9,0,1,0,32
111.054,83,135,56.0,0,1,0,32
111.115,83,135,56.1,0,1,0,32
111.176,83,135,56.0,0,1,0,32
111.236,83,135,56.1,0,1,0,32
111.296,83,135,56.0,0,1,0,32
111.356,83,135,56.1,0,1,0,32
111.416,83,135,56.0,0,1,0,32
111.478,83,135,56.0,0,1,0,32
111.54,83,135,56.1,0,1,0,32
111.599,83,135,56.1,0,1,0,32
111.66,83,135,56.1,0,1,0,32
111.718,83,135,56.1,0,1,0,32
111.78,83,135,56.1,0,1,0,32
111.84,83,135,56.0,0,1,0,32
111.9,83,135,56.0,0,1,0,32
111.961,83,135,56.1,0,1,0,32
112.021,83,135,56.1,0,1,0,32
112.082,83,135,56.1,0,1,0,32
112.142,83,135,56.0,0,1,0,32
112.202,83,135,56.1,0,1,0,32
112.262,83,135,56.0,0,1,0,32
112.323,83,135,56.1,0,1,0,32
112.383,83,135,56.0,0,1,0,32
112.443,83,135,56.0,0,1,0,32
112.504,83,135,56.1,0,1,0,32
112.564,83,135,56.1,0,1,0,32
112.625,83,135,56.1,0,1,0,32
112.685,83,135,56.1,0,1,0,32
112.745,83,135,56.1,0,1,0,32
112.804,83,135,56.0,0,1,0,32
112.865,83,135,56.1,0,1,0,32
112.927,83,135,56.1,0,1,0,32
112.995,83,135,56.0,0,1,0,32
113.049,83,135,56.1,0,1,0,32
113.106,83,135,56.1,0,1,0,32
113.167,83,135,56.0,0,1,0,32
113.228,83,135,56.1,0,1,0,32
113.289,83,135,56.1,0,1,0,32
113.349,83,135,56.1,0,1,0,32
113.408,83,135,56.1,0,1,0,32
113.468,83,135,56.1,0,1,0,32
113.53,83,135,56.1,0,1,0,32
113.59,83,135,56.1,0,1,0,32
113.649,83,135,56.1,0,1,0,32
113.711,83,135,56.1,0,1,0,32
113.77,83,135,56.0,0,1,0,32
113.831,83,135,56.1,0,1,0,32
113.891,83,135,56.1,0,1,0,32
113.952,83,135,56.1,0,1,0,32
114.011,83,135,56.1,0,1,0,32
114.069,83,135,56.0,0,1,0,32
114.134,83,135,56.1,0,1,0,32
114.192,83,135,56.1,0,1,0,32
114.252,83,135,56.1,0,1,0,32
114.316,83,135,56.1,0,1,0,32
114.373,83,135,56.1,0,1,0,32
114.435,83,135,56.1,0,1,0,32
114.494,83,135,56.1,0,1,0,32
114.556,83,135,56.0,0,1,0,32
114.615,83,135,56.1,0,1,0,32
114.674,83,135,56.1,0,1,0,32
114.737,83,135,56.1,0,1,0,32
114.795,83,135,56.1,0,1,0,32
114.856,83,135,56.1,0,1,0,32
114.917,83,135,56.1,0,1,0,32
114.977,83,135,56.1,0,1,0,32
115.038,83,135,56.1,0,1,0,32
115.096,83,135,56.1,0,1,0,32
115.159,83,135,56.0,0,1,0,32
115.219,83,135,56.0,0,1,0,32
115.278,83,135,56.1,0,1,0,32
115.341,83,135,56.1,0,1,0,32
115.399,83,135,56.1,0,1,0,32
115.46,83,135,56.1,0,1,0,32
115.518,83,135,56.1,0,1,0,32
115.58,83,135,56.1,0,1,0,32
115.641,83,135,56.1,0,1,0,32
115.701,83,135,56.1,0,1,0,32
115.764,83,135,56.1,0,1,0,32
115.822,83,135,56.1,0,1,0,32
115.881,83,135,56.0,0,1,0,32
115.943,83,135,56.1,0,1,0,32
116.002,83,135,56.1,0,1,0,32
116.063,83,135,56.1,0,1,0,32
116.123,83,135,56.1,0,1,0,32
116.184,83,135,56.1,0,1,0,32
116.243,83,135,56.1,0,1,0,32
116.303,83,135,56.1,0,1,0,32
116.364,83,135,56.1,0,1,0,32
116.423,83,135,56.1,0,1,0,32
116.484,83,135,56.1,0,1,0,32
116.545,83,135,56.1,0,1,0,32
116.604,83,135,56.1,0,1,0,32
116.666,83,135,56.1,0,1,0,32
116.725,83,135,56.1,0,1,0,32
116.786,83,135,56.1,0,1,0,32
116.846,83,135,56.1,0,1,0,32
116.905,83,135,56.1,0,1,0,32
116.969,83,135,56.1,0,1,0,32
117.026,83,135,56.1,0,1,0,32
117.087,83,135,56.1,0,1,0,32
117.148,83,135,56.1,0,1,0,32
117.207,83,135,56.1,0,1,0,32
117.268,83,135,56.1,0,1,0,32
117.329,83,135,56.1,0,1,0,32
117.389,83,135,56.1,0,1,0,32
117.449,83,135,56.1,0,1,0,32
117.51,83,135,56.1,0,1,0,32
117.57,83,135,56.1,0,1,0,32
117.63,83,135,56.1,0,1,0,32
117.69,83,135,56.1,0,1,0,32
117.752,83,135,56.1,0,1,0,32
117.812,83,135,56.1,0,1,0,32
117.87,83,135,56.1,0,1,0,32
117.931,83,135,56.1,0,1,0,32
117.992,83,135,56.1,0,1,0,32
118.052,83,135,56.1,0,1,0,32
118.113,83,135,56.1,0,1,0,32
118.174,83,135,56.1,0,1,0,32
118.233,83,135,56.1,0,1,0,32
118.294,83,135,56.1,0,1,0,32
118.355,83,135,56.1,0,1,0,32
118.414,83,135,56.1,0,1,0,32
118.474,83,135,56.1,0,1,0,32
118.535,83,135,56.1,0,1,0,32
118.595,83,135,56.1,0,1,0,32
118.656,83,135,56.1,0,1,0,32
118.715,83,135,56.1,0,1,0,32
118.78,83,135,56.1,0,1,0,32
118.838,83,135,56.1,0,1,0,32
118.896,83,135,56.1,0,1,0,32
118.958,83,135,56.1,0,1,0,32
119.017,83,135,56.1,0,1,0,32
119.077,83,135,56.1,0,1,0,32
119.139,83,135,56.1,0,1,0,32
119.198,83,135,56.1,0,1,0,32
119.259,83,135,56.1,0,1,0,32
119.32,83,135,56.1,0,1,0,32
119.38,83,135,56.1,0,1,0,32
119.44,83,135,56.1,0,1,0,32
119.499,83,135,56.1,0,1,0,32
119.562,83,135,56.1,0,1,0,32
119.62,83,135,56.1,0,1,0,32
119.68,83,135,56.1,0,1,0,32
119.742,83,135,56.1,0,1,0,32
119.801,83,135,56.1,0,1,0,32
