t_s,temp_c,sm_clk_mhz,power_w,util_pct,throttle_thermal,throttle_powercap,reasons_raw
119.863,83,135,56.1,0,1,0,32
119.921,83,135,56.1,0,1,0,32
119.983,83,135,56.1,0,1,0,32
120.044,83,135,56.2,0,1,0,32
120.103,83,135,56.1,0,1,0,32
120.166,83,135,56.1,0,1,0,32
120.224,83,135,56.1,0,1,0,32
120.284,83,135,56.1,0,1,0,32
120.346,83,135,56.1,0,1,0,32
120.404,83,135,56.1,0,1,0,32
120.466,83,135,56.1,0,1,0,32
120.525,83,135,56.1,0,1,0,32
120.587,83,135,56.1,0,1,0,32
120.647,83,135,56.2,0,1,0,32
120.706,83,135,56.1,0,1,0,32
120.768,83,135,56.1,0,1,0,32
120.827,83,135,56.1,0,1,0,32
120.888,83,135,56.1,0,1,0,32
120.948,83,135,56.1,0,1,0,32
121.008,83,135,56.1,0,1,0,32
121.069,83,135,56.1,0,1,0,32
121.128,83,135,56.1,0,1,0,32
121.191,83,135,56.2,0,1,0,32
121.249,83,135,56.2,0,1,0,32
121.31,83,135,56.1,0,1,0,32
121.371,83,135,56.1,0,1,0,32
121.43,83,135,56.2,0,1,0,32
121.491,83,135,56.1,0,1,0,32
121.551,83,135,56.1,0,1,0,32
121.611,83,135,56.2,0,1,0,32
121.673,83,135,56.1,0,1,0,32
121.739,83,135,56.2,0,1,0,32
121.794,83,135,56.1,0,1,0,32
121.853,83,135,56.1,0,1,0,32
121.914,83,135,56.1,0,1,0,32
121.974,83,135,56.2,0,1,0,32
122.033,83,135,56.2,0,1,0,32
122.094,83,135,56.1,0,1,0,32
122.154,83,135,56.1,0,1,0,32
122.215,83,135,56.1,0,1,0,32
122.275,83,135,56.1,0,1,0,32
122.336,83,135,56.2,0,1,0,32
122.397,83,135,56.1,0,1,0,32
122.456,83,135,56.2,0,1,0,32
122.517,83,135,56.1,0,1,0,32
122.577,83,135,56.1,0,1,0,32
122.636,83,135,56.1,0,1,0,32
122.697,83,135,56.1,0,1,0,32
122.758,83,135,56.1,0,1,0,32
122.818,83,135,56.1,0,1,0,32
122.878,83,135,56.1,0,1,0,32
122.94,83,135,56.1,0,1,0,32
123.0,83,135,56.1,0,1,0,32
123.059,83,135,56.1,0,1,0,32
123.121,83,135,56.1,0,1,0,32
123.181,83,135,56.1,0,1,0,32
123.243,83,135,56.2,0,1,0,32
123.3,83,135,56.2,0,1,0,32
123.363,83,135,56.2,0,1,0,32
123.423,83,135,56.1,0,1,0,32
123.483,83,135,56.2,0,1,0,32
123.544,83,135,56.2,0,1,0,32
123.604,83,135,56.2,0,1,0,32
123.664,83,135,56.2,0,1,0,32
123.723,83,135,56.1,0,1,0,32
123.784,83,135,56.2,0,1,0,32
123.846,83,135,56.2,0,1,0,32
123.903,83,135,56.2,0,1,0,32
123.967,83,135,56.2,0,1,0,32
124.026,83,135,56.2,0,1,0,32
124.087,83,135,56.2,0,1,0,32
124.147,83,135,56.2,0,1,0,32
124.208,83,135,56.2,0,1,0,32
124.271,83,135,56.2,0,1,0,32
124.328,83,135,56.2,0,1,0,32
124.387,83,135,56.2,0,1,0,32
124.449,83,135,56.2,0,1,0,32
124.506,83,135,56.2,0,1,0,32
124.57,83,135,56.2,0,1,0,32
124.627,83,135,56.1,0,1,0,32
124.69,83,135,56.2,0,1,0,32
124.748,83,135,56.2,0,1,0,32
124.811,83,135,56.2,0,1,0,32
124.87,83,135,56.2,0,1,0,32
124.93,83,135,56.2,0,1,0,32
124.991,83,135,56.2,0,1,0,32
125.052,83,135,56.2,0,1,0,32
125.109,83,135,56.1,0,1,0,32
125.173,83,135,56.2,0,1,0,32
125.23,83,135,56.2,0,1,0,32
125.294,83,135,56.2,0,1,0,32
125.352,83,135,56.2,0,1,0,32
125.412,83,135,56.2,0,1,0,32
125.473,83,135,56.2,0,1,0,32
125.532,83,135,56.2,0,1,0,32
125.595,83,135,56.2,0,1,0,32
125.652,83,135,56.2,0,1,0,32
125.713,83,135,56.2,0,1,0,32
125.778,83,135,56.2,0,1,0,32
125.833,83,135,56.2,0,1,0,32
125.897,83,135,56.2,0,1,0,32
125.954,83,135,56.2,0,1,0,32
126.017,83,135,56.3,0,1,0,32
126.076,83,135,56.2,0,1,0,32
126.135,83,135,56.2,0,1,0,32
126.197,83,135,56.3,0,1,0,32
126.257,83,135,56.2,0,1,0,32
126.317,83,135,56.1,0,1,0,32
126.381,83,135,56.2,0,1,0,32
126.438,83,135,56.2,0,1,0,32
126.5,83,135,56.2,0,1,0,32
126.559,83,135,56.2,0,1,0,32
126.623,83,135,56.2,0,1,0,32
126.68,83,135,56.2,0,1,0,32
126.738,83,135,56.1,0,1,0,32
126.8,83,135,56.1,0,1,0,32
126.859,83,135,56.2,0,1,0,32
126.92,83,135,56.2,0,1,0,32
126.98,83,135,56.2,0,1,0,32
127.04,83,135,56.2,0,1,0,32
127.101,83,135,56.2,0,1,0,32
127.161,83,135,56.1,0,1,0,32
127.225,83,135,56.2,0,1,0,32
127.282,83,135,56.2,0,1,0,32
127.343,83,135,56.2,0,1,0,32
127.404,83,135,56.2,0,1,0,32
127.462,83,135,56.2,0,1,0,32
127.523,83,135,56.2,0,1,0,32
127.583,83,135,56.2,0,1,0,32
127.644,83,135,56.2,0,1,0,32
127.704,83,135,56.2,0,1,0,32
127.764,83,135,56.2,0,1,0,32
127.826,83,135,56.2,0,1,0,32
127.885,83,135,56.2,0,1,0,32
127.946,83,135,56.2,0,1,0,32
128.006,83,135,56.2,0,1,0,32
128.066,83,135,56.2,0,1,0,32
128.126,83,135,56.2,0,1,0,32
128.187,83,135,56.2,0,1,0,32
128.247,83,135,56.2,0,1,0,32
128.307,83,135,56.2,0,1,0,32
128.369,83,135,56.2,0,1,0,32
128.429,83,135,56.2,0,1,0,32
128.489,83,135,56.2,0,1,0,32
128.549,83,135,56.2,0,1,0,32
128.612,83,135,56.2,0,1,0,32
128.672,83,135,56.2,0,1,0,32
128.729,83,135,56.2,0,1,0,32
128.791,83,135,56.2,0,1,0,32
128.852,83,135,56.2,0,1,0,32
128.915,83,135,56.2,0,1,0,32
128.973,83,135,56.2,0,1,0,32
129.032,83,135,56.2,0,1,0,32
129.092,83,135,56.2,0,1,0,32
129.152,83,135,56.2,0,1,0,32
129.214,83,135,56.2,0,1,0,32
129.273,83,135,56.2,0,1,0,32
129.332,83,135,56.2,0,1,0,32
129.396,83,135,56.2,0,1,0,32
129.453,83,135,56.3,0,1,0,32
129.514,83,135,56.2,0,1,0,32
129.574,83,135,56.2,0,1,0,32
129.635,83,135,56.2,0,1,0,32
129.698,83,135,56.2,0,1,0,32
129.754,83,135,56.2,0,1,0,32
129.818,83,135,56.2,0,1,0,32
129.876,83,135,56.2,0,1,0,32
129.936,83,135,56.2,0,1,0,32
129.999,83,135,56.2,0,1,0,32
130.056,83,135,56.2,0,1,0,32
130.118,83,135,56.2,0,1,0,32
130.179,83,135,56.2,0,1,0,32
130.24,83,135,56.2,0,1,0,32
130.299,83,135,56.2,0,1,0,32
130.359,83,135,56.2,0,1,0,32
130.42,83,135,56.2,0,1,0,32
130.479,83,135,56.2,0,1,0,32
130.539,83,135,56.2,0,1,0,32
130.602,83,135,56.2,0,1,0,32
130.661,83,135,56.2,0,1,0,32
130.721,83,135,56.2,0,1,0,32
130.782,83,135,56.2,0,1,0,32
130.841,83,135,56.2,0,1,0,32
130.902,83,135,56.2,0,1,0,32
130.961,83,135,56.2,0,1,0,32
131.024,83,135,56.2,0,1,0,32
131.083,83,135,56.2,0,1,0,32
131.142,83,135,56.2,0,1,0,32
131.203,83,135,56.2,0,1,0,32
131.262,83,135,56.2,0,1,0,32
131.324,83,135,56.2,0,1,0,32
131.384,83,135,56.2,0,1,0,32
131.445,83,135,56.2,0,1,0,32
131.505,83,135,56.2,0,1,0,32
131.564,83,135,56.2,0,1,0,32
131.627,83,135,56.2,0,1,0,32
131.685,83,135,56.2,0,1,0,32
131.746,83,135,56.2,0,1,0,32
131.808,83,135,56.2,0,1,0,32
131.868,83,135,56.2,0,1,0,32
131.927,83,135,56.2,0,1,0,32
131.988,83,135,56.2,0,1,0,32
132.049,83,135,56.2,0,1,0,32
132.109,83,135,56.2,0,1,0,32
132.169,83,135,56.2,0,1,0,32
132.231,83,135,56.2,0,1,0,32
132.288,83,135,56.3,0,1,0,32
132.349,83,135,56.2,0,1,0,32
132.411,83,135,56.3,0,1,0,32
132.469,83,135,56.2,0,1,0,32
132.531,83,135,56.2,0,1,0,32
132.59,83,135,56.2,0,1,0,32
132.654,83,135,56.2,0,1,0,32
132.711,83,135,56.3,0,1,0,32
132.772,83,135,56.2,0,1,0,32
132.836,83,135,56.2,0,1,0,32
132.895,83,135,56.2,0,1,0,32
132.952,83,135,56.2,0,1,0,32
133.014,83,135,56.3,0,1,0,32
133.075,83,135,56.2,0,1,0,32
133.135,83,135,56.2,0,1,0,32
133.193,83,135,56.2,0,1,0,32
133.255,83,135,56.2,0,1,0,32
133.314,83,135,56.2,0,1,0,32
133.376,83,135,56.2,0,1,0,32
133.437,83,135,56.2,0,1,0,32
133.496,83,135,56.3,0,1,0,32
133.556,83,135,56.2,0,1,0,32
133.617,83,135,56.2,0,1,0,32
133.677,83,135,56.2,0,1,0,32
133.738,83,135,56.2,0,1,0,32
133.798,83,135,56.2,0,1,0,32
133.858,83,135,56.2,0,1,0,32
133.918,83,135,56.2,0,1,0,32
133.98,83,135,56.2,0,1,0,32
134.039,83,135,56.3,0,1,0,32
134.101,83,135,56.2,0,1,0,32
134.16,83,135,56.2,0,1,0,32
134.221,83,135,56.2,0,1,0,32
134.281,83,135,56.2,0,1,0,32
134.34,83,135,56.3,0,1,0,32
134.402,83,135,56.3,0,1,0,32
134.462,83,135,56.2,0,1,0,32
134.523,83,135,56.4,0,1,0,32
134.583,83,135,56.3,0,1,0,32
134.643,83,135,56.2,0,1,0,32
134.704,83,135,56.3,0,1,0,32
134.764,83,135,56.3,0,1,0,32
134.827,83,135,56.2,0,1,0,32
134.885,83,135,56.2,0,1,0,32
134.945,83,135,56.3,0,1,0,32
135.006,83,135,56.2,0,1,0,32
135.066,83,135,56.2,0,1,0,32
135.126,83,135,56.3,0,1,0,32
135.186,83,135,56.3,0,1,0,32
135.247,83,135,56.2,0,1,0,32
135.307,83,135,56.4,0,1,0,32
135.367,83,135,56.3,0,1,0,32
135.428,83,135,56.2,0,1,0,32
135.486,83,135,56.2,0,1,0,32
135.547,83,135,56.3,0,1,0,32
135.609,83,135,56.2,0,1,0,32
135.669,83,135,56.3,0,1,0,32
135.729,83,135,56.2,0,1,0,32
135.788,83,135,56.3,0,1,0,32
135.852,83,135,56.3,0,1,0,32
135.911,83,135,56.2,0,1,0,32
135.97,83,135,56.3,0,1,0,32
136.031,83,135,56.3,0,1,0,32
136.09,83,135,56.4,0,1,0,32
136.153,83,135,56.3,0,1,0,32
136.212,83,135,56.3,0,1,0,32
136.274,83,135,56.2,0,1,0,32
136.345,83,135,56.2,0,1,0,32
136.399,83,135,56.3,0,1,0,32
136.454,83,135,56.3,0,1,0,32
136.514,83,135,56.3,0,1,0,32
136.574,83,135,56.3,0,1,0,32
136.636,83,135,56.2,0,1,0,32
136.694,83,135,56.2,0,1,0,32
136.757,83,135,56.4,0,1,0,32
136.815,83,135,56.3,0,1,0,32
136.877,83,135,56.2,0,1,0,32
136.937,83,135,56.2,0,1,0,32
136.994,83,135,56.4,0,1,0,32
137.057,83,135,56.3,0,1,0,32
137.115,83,135,56.4,0,1,0,32
137.175,83,135,56.4,0,1,0,32
137.238,83,135,56.2,0,1,0,32
137.296,83,135,56.2,0,1,0,32
137.36,83,135,56.4,0,1,0,32
137.42,83,135,56.4,0,1,0,32
137.48,83,135,56.3,0,1,0,32
137.54,83,135,56.3,0,1,0,32
137.6,83,135,56.3,0,1,0,32
137.662,83,135,56.3,0,1,0,32
137.721,83,135,56.3,0,1,0,32
137.782,83,135,56.4,0,1,0,32
137.843,83,135,56.3,0,1,0,32
137.902,83,135,56.4,0,1,0,32
137.963,83,135,56.4,0,1,0,32
138.023,83,135,56.2,0,1,0,32
138.083,83,135,56.3,0,1,0,32
138.144,83,135,56.3,0,1,0,32
138.203,83,135,56.3,0,1,0,32
138.264,83,135,56.3,0,1,0,32
138.323,83,135,56.3,0,1,0,32
138.383,83,135,56.4,0,1,0,32
138.446,83,135,56.3,0,1,0,32
138.506,83,135,56.4,0,1,0,32
138.566,83,135,56.4,0,1,0,32
138.627,83,135,56.3,0,1,0,32
138.686,83,135,56.3,0,1,0,32
138.746,83,135,56.4,0,1,0,32
138.808,83,135,56.4,0,1,0,32
138.867,83,135,56.3,0,1,0,32
138.926,83,135,56.4,0,1,0,32
138.986,83,135,56.4,0,1,0,32
139.048,83,135,56.3,0,1,0,32
139.109,83,135,56.3,0,1,0,32
139.169,83,135,56.4,0,1,0,32
139.23,83,135,56.3,0,1,0,32
139.292,83,135,56.3,0,1,0,32
139.351,83,135,56.4,0,1,0,32
139.41,83,135,56.3,0,1,0,32
139.473,83,135,56.3,0,1,0,32
139.531,83,135,56.4,0,1,0,32
139.59,83,135,56.4,0,1,0,32
139.653,83,135,56.3,0,1,0,32
139.713,83,135,56.3,0,1,0,32
139.773,83,135,56.4,0,1,0,32
139.833,83,135,56.4,0,1,0,32
139.892,83,135,56.4,0,1,0,32
139.954,83,135,56.4,0,1,0,32
140.013,83,135,56.4,0,1,0,32
140.076,83,135,56.3,0,1,0,32
140.136,83,135,56.4,0,1,0,32
140.195,83,135,56.2,0,1,0,32
140.255,83,135,56.4,0,1,0,32
140.315,83,135,56.3,0,1,0,32
140.375,83,135,56.4,0,1,0,32
140.438,83,135,56.4,0,1,0,32
140.496,83,135,56.4,0,1,0,32
140.556,83,135,56.3,0,1,0,32
140.618,83,135,56.4,0,1,0,32
140.7,83,135,56.3,0,1,0,32
140.754,83,135,56.5,0,1,0,32
140.807,83,135,56.3,0,1,0,32
140.861,83,135,56.4,0,1,0,32
140.918,83,135,56.3,0,1,0,32
140.98,83,135,56.5,0,1,0,32
141.041,83,135,56.5,0,1,0,32
141.1,83,135,56.4,0,1,0,32
141.162,83,135,56.5,0,1,0,32
141.221,83,135,56.5,0,1,0,32
141.281,84,135,56.5,0,1,0,32
141.343,83,135,56.4,0,1,0,32
141.4,83,135,56.5,0,1,0,32
141.463,83,135,56.4,0,1,0,32
141.523,83,135,56.4,0,1,0,32
141.584,83,135,56.5,0,1,0,32
141.645,83,135,56.5,0,1,0,32
141.702,83,135,56.3,0,1,0,32
141.766,83,135,56.5,0,1,0,32
141.824,83,135,56.4,0,1,0,32
141.888,83,135,56.3,0,1,0,32
141.947,83,135,56.5,0,1,0,32
142.004,83,135,56.5,0,1,0,32
142.069,84,135,56.5,0,1,0,32
142.127,83,135,56.4,0,1,0,32
142.189,83,135,56.5,0,1,0,32
142.248,83,135,56.5,0,1,0,32
142.308,84,135,56.4,0,1,0,32
142.37,83,135,56.4,0,1,0,32
142.43,83,135,56.3,0,1,0,32
142.492,83,135,56.5,0,1,0,32
142.55,83,135,56.3,0,1,0,32
142.61,84,135,56.4,0,1,0,32
142.672,83,135,56.5,0,1,0,32
142.731,83,135,56.5,0,1,0,32
142.792,84,135,56.5,0,1,0,32
142.853,84,135,56.5,0,1,0,32
142.911,83,135,56.5,0,1,0,32
142.974,84,135,56.5,0,1,0,32
143.031,83,135,56.4,0,1,0,32
143.095,83,135,56.5,0,1,0,32
143.154,84,135,56.5,0,1,0,32
143.214,84,135,56.4,0,1,0,32
143.275,84,135,56.5,0,1,0,32
143.334,84,135,56.4,0,1,0,32
143.396,83,135,56.4,0,1,0,32
143.459,84,135,56.5,0,1,0,32
143.518,84,135,56.4,0,1,0,32
143.577,83,135,56.4,0,1,0,32
143.638,84,135,56.4,0,1,0,32
143.699,83,135,56.5,0,1,0,32
143.758,84,135,56.5,0,1,0,32
143.819,84,135,56.4,0,1,0,32
143.88,84,135,56.5,0,1,0,32
143.939,84,135,56.5,0,1,0,32
144.003,83,135,56.5,0,1,0,32
144.061,84,135,56.5,0,1,0,32
144.121,84,135,56.5,0,1,0,32
144.182,84,135,56.5,0,1,0,32
144.241,83,135,56.5,0,1,0,32
144.304,83,135,56.5,0,1,0,32
144.363,83,135,56.5,0,1,0,32
144.423,84,135,56.5,0,1,0,32
144.484,84,135,56.4,0,1,0,32
144.544,83,135,56.5,0,1,0,32
144.605,83,135,56.5,0,1,0,32
144.665,83,135,56.4,0,1,0,32
144.725,84,135,56.5,0,1,0,32
144.786,83,135,56.5,0,1,0,32
144.846,83,135,56.5,0,1,0,32
144.909,84,135,56.5,0,1,0,32
144.967,83,135,56.5,0,1,0,32
145.027,83,135,56.5,0,1,0,32
145.088,84,135,56.4,0,1,0,32
145.148,84,135,56.5,0,1,0,32
145.209,84,135,56.5,0,1,0,32
145.269,83,135,56.4,0,1,0,32
145.33,84,135,56.4,0,1,0,32
145.39,84,135,56.5,0,1,0,32
145.452,83,135,56.5,0,1,0,32
145.512,84,135,56.5,0,1,0,32
145.575,84,135,56.5,0,1,0,32
145.634,84,135,56.5,0,1,0,32
145.693,84,135,56.5,0,1,0,32
145.753,84,135,56.5,0,1,0,32
145.814,84,135,56.5,0,1,0,32
145.876,84,135,56.5,0,1,0,32
145.935,84,135,56.4,0,1,0,32
145.996,84,135,56.5,0,1,0,32
146.056,84,135,56.5,0,1,0,32
146.118,84,135,56.4,0,1,0,32
146.179,83,135,56.4,0,1,0,32
146.237,84,135,56.5,0,1,0,32
146.299,83,135,56.5,0,1,0,32
146.359,83,135,56.5,0,1,0,32
146.42,84,135,56.4,0,1,0,32
146.484,84,135,56.5,0,1,0,32
146.54,84,135,56.5,0,1,0,32
146.6,84,135,56.5,0,1,0,32
146.66,83,135,56.5,0,1,0,32
146.723,84,135,56.5,0,1,0,32
146.783,84,135,56.4,0,1,0,32
146.842,84,135,56.4,0,1,0,32
146.907,84,135,56.5,0,1,0,32
146.963,84,135,56.5,0,1,0,32
147.024,84,135,56.4,0,1,0,32
147.087,84,135,56.5,0,1,0,32
147.146,84,135,56.5,0,1,0,32
147.208,84,135,56.4,0,1,0,32
147.265,84,135,56.5,0,1,0,32
147.327,84,135,56.5,0,1,0,32
147.389,84,135,56.4,0,1,0,32
147.448,84,135,56.4,0,1,0,32
147.511,84,135,56.5,0,1,0,32
147.569,84,135,56.5,0,1,0,32
147.63,84,135,56.5,0,1,0,32
147.69,83,135,56.5,0,1,0,32
147.748,84,135,56.5,0,1,0,32
147.81,84,135,56.5,0,1,0,32
147.869,84,135,56.5,0,1,0,32
147.933,84,135,56.5,0,1,0,32
147.993,84,135,56.5,0,1,0,32
148.053,84,135,56.5,0,1,0,32
148.114,84,135,56.5,0,1,0,32
148.173,84,135,56.5,0,1,0,32
148.237,84,135,56.5,0,1,0,32
148.297,84,135,56.4,0,1,0,32
148.356,84,135,56.5,0,1,0,32
148.418,84,135,56.5,0,1,0,32
148.478,84,135,56.5,0,1,0,32
148.539,84,135,56.5,0,1,0,32
148.599,84,135,56.5,0,1,0,32
148.659,84,135,56.5,0,1,0,32
148.721,84,135,56.4,0,1,0,32
148.779,84,135,56.5,0,1,0,32
148.842,84,135,56.5,0,1,0,32
148.9,84,135,56.5,0,1,0,32
148.96,83,135,56.5,0,1,0,32
149.021,83,135,56.5,0,1,0,32
149.082,84,135,56.5,0,1,0,32
149.144,84,135,56.4,0,1,0,32
149.202,84,135,56.5,0,1,0,32
149.262,84,135,56.5,0,1,0,32
149.324,84,135,56.4,0,1,0,32
149.383,84,135,56.5,0,1,0,32
149.444,84,135,56.5,0,1,0,32
149.505,84,135,56.5,0,1,0,32
149.566,84,135,56.5,0,1,0,32
149.627,84,135,56.5,0,1,0,32
149.685,84,135,56.5,0,1,0,32
149.748,84,135,56.5,0,1,0,32
149.807,84,135,56.5,0,1,0,32
149.869,84,135,56.5,0,1,0,32
149.928,84,135,56.5,0,1,0,32
149.987,84,135,56.5,0,1,0,32
150.049,84,135,56.5,0,1,0,32
150.109,84,135,56.5,0,1,0,32
150.169,84,135,56.5,0,1,0,32
150.23,84,135,56.5,0,1,0,32
150.289,84,135,56.5,0,1,0,32
150.351,84,135,56.5,0,1,0,32
150.41,84,135,56.5,0,1,0,32
150.471,84,135,56.5,0,1,0,32
150.532,84,135,56.5,0,1,0,32
150.591,84,135,56.4,0,1,0,32
150.653,84,135,56.5,0,1,0,32
150.712,84,135,56.5,0,1,0,32
150.773,84,135,56.5,0,1,0,32
150.833,84,135,56.5,0,1,0,32
150.894,84,135,56.5,0,1,0,32
150.954,84,135,56.5,0,1,0,32
151.014,84,135,56.5,0,1,0,32
151.074,84,135,56.5,0,1,0,32
151.135,84,135,56.5,0,1,0,32
151.195,84,135,56.5,0,1,0,32
151.255,84,135,56.5,0,1,0,32
151.315,84,135,56.5,0,1,0,32
151.375,84,135,56.4,0,1,0,32
151.436,84,135,56.4,0,1,0,32
151.497,84,135,56.5,0,1,0,32
151.557,84,135,56.5,0,1,0,32
151.617,84,135,56.5,0,1,0,32
151.677,84,135,56.5,0,1,0,32
151.74,84,135,56.5,0,1,0,32
151.799,84,135,56.5,0,1,0,32
151.857,84,135,56.5,0,1,0,32
151.919,84,135,56.5,0,1,0,32
151.978,84,135,56.5,0,1,0,32
152.039,84,135,56.6,0,1,0,32
152.099,84,135,56.5,0,1,0,32
152.16,84,135,56.5,0,1,0,32
152.221,84,135,56.5,0,1,0,32
152.281,84,135,56.4,0,1,0,32
152.343,84,135,56.5,0,1,0,32
152.401,84,135,56.5,0,1,0,32
152.461,84,135,56.5,0,1,0,32
152.523,84,135,56.5,0,1,0,32
152.582,84,135,56.5,0,1,0,32
152.642,84,135,56.5,0,1,0,32
152.702,84,135,56.5,0,1,0,32
152.764,84,135,56.5,0,1,0,32
152.826,84,135,56.5,0,1,0,32
152.885,84,135,56.5,0,1,0,32
152.946,84,135,56.6,0,1,0,32
153.004,84,135,56.5,0,1,0,32
153.064,84,135,56.5,0,1,0,32
153.126,84,135,56.5,0,1,0,32
153.185,84,135,56.6,0,1,0,32
153.247,84,135,56.5,0,1,0,32
153.307,84,135,56.5,0,1,0,32
153.368,84,135,56.5,0,1,0,32
153.427,84,135,56.5,0,1,0,32
153.488,84,135,56.5,0,1,0,32
153.551,84,135,56.5,0,1,0,32
153.608,84,135,56.5,0,1,0,32
153.67,84,135,56.5,0,1,0,32
153.73,84,135,56.5,0,1,0,32
153.79,84,135,56.5,0,1,0,32
153.85,84,135,56.5,0,1,0,32
153.911,84,135,56.5,0,1,0,32
153.972,84,135,56.5,0,1,0,32
154.031,84,135,56.5,0,1,0,32
154.09,84,135,56.5,0,1,0,32
154.155,84,135,56.5,0,1,0,32
154.212,84,135,56.5,0,1,0,32
154.272,84,135,56.5,0,1,0,32
154.332,84,135,56.6,0,1,0,32
154.392,84,135,56.5,0,1,0,32
154.453,84,135,56.5,0,1,0,32
154.515,84,135,56.6,0,1,0,32
154.576,84,135,56.6,0,1,0,32
154.635,84,135,56.5,0,1,0,32
154.695,84,135,56.5,0,1,0,32
154.757,84,135,56.5,0,1,0,32
154.815,84,135,56.5,0,1,0,32
154.877,84,135,56.5,0,1,0,32
154.935,84,135,56.6,0,1,0,32
154.996,84,135,56.5,0,1,0,32
155.058,84,135,56.6,0,1,0,32
155.116,84,135,56.6,0,1,0,32
155.179,84,135,56.6,0,1,0,32
155.239,84,135,56.5,0,1,0,32
155.298,84,135,56.6,0,1,0,32
155.36,84,135,56.6,0,1,0,32
155.419,84,135,56.6,0,1,0,32
155.478,84,135,56.5,0,1,0,32
155.541,84,135,56.6,0,1,0,32
155.6,84,135,56.6,0,1,0,32
155.659,84,135,56.6,0,1,0,32
155.719,84,135,56.6,0,1,0,32
155.781,84,135,56.6,0,1,0,32
155.84,84,135,56.6,0,1,0,32
155.902,84,135,56.5,0,1,0,32
155.963,84,135,56.5,0,1,0,32
156.02,84,135,56.5,0,1,0,32
156.081,84,135,56.6,0,1,0,32
156.142,84,135,56.6,0,1,0,32
156.203,84,135,56.6,0,1,0,32
156.262,84,135,56.5,0,1,0,32
156.323,84,135,56.6,0,1,0,32
156.384,84,135,56.6,0,1,0,32
156.443,84,135,56.5,0,1,0,32
156.504,84,135,56.6,0,1,0,32
156.564,84,135,56.5,0,1,0,32
156.626,84,135,56.5,0,1,0,32
156.685,84,135,56.5,0,1,0,32
156.746,84,135,56.6,0,1,0,32
156.807,84,135,56.6,0,1,0,32
156.867,84,135,56.5,0,1,0,32
156.926,84,135,56.5,0,1,0,32
156.987,84,135,56.6,0,1,0,32
157.046,84,135,56.6,0,1,0,32
157.108,84,135,56.6,0,1,0,32
157.17,84,135,56.5,0,1,0,32
